triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN stop eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN turn on the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN deactivate then oven.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN enable the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is turned on,", THEN activate the dishwasher.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
