triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF local temperature is below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF local temperature is below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF local temperature is below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature below a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF a device detects temperature above a specified threshold,", THEN turn on the air conditioner in a specified room in comfort mode.",LOCKED,ECO,ECO,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF every time a room enters manual mode,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF indoor temperature drops below a specified threshold,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF before time-of-day peak rates start,", THEN turn on the air conditioner.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF solar power drops below a specified value,", THEN turn off the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF an AC unit detects temperature below a specified value,", THEN turn on the AC unit.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN deturn on eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specific program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the chosen program.",FREE,NEUTRAL,ECO,ECO
