triggerDesc,isTriggerEco,actionDesc,freeOrLocked,isActionEco,isRuleEco
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood with the default program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the hood.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn on the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN destart vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN activate the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN deactivate vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN turn off vacation mode on the appliance.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the selected dishwasher program.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the oven.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN disable a coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
IF a calendar event with a specific keyword occurs,NEUTRAL,", THEN start the coffee machine.",FREE,NEUTRAL,NEUTRAL
