triggerDesc,actionDesc
IF everyone leaves the house,", THEN turn off a specified device after a specified amount of time."
IF everyone leaves the house,", THEN turn off a specified device after a while."
IF everyone leaves the house,", THEN turn off a specified device after a large amount of time."
IF everyone leaves the house,", THEN turn off a specified device after a fixed delay."
IF everyone leaves the house,", THEN turn off a specified device without delay."
IF everyone leaves the house,", THEN turn off a specified device after several hours."
IF everyone leaves the house,", THEN turn off a specified device after a defined period ."
IF everyone leaves the house,", THEN turn off a specified device immediately."
IF everyone leaves the house,", THEN turn off a specified device much later."
IF everyone leaves the house,", THEN start the robot in eco mode."
IF everyone leaves the house,", THEN start the robot in comfort mode."
IF everyone leaves the house,", THEN start the robot in turbo mode."
IF everyone leaves the house,", THEN start the robot in low power mode."
IF everyone leaves the house,", THEN start the robot in default mode."
IF everyone leaves the house,", THEN start the robot in maximum power."
IF everyone leaves the house,", THEN start the robot in energy saving mode."
IF everyone leaves the house,", THEN start the robot in auto mode."
IF everyone leaves the house,", THEN start the robot in boost mode."
IF everyone leaves the house,", THEN send a notify to a smart device after a specified amount of time."
IF everyone leaves the house,", THEN send a notify to a smart device after a while."
IF everyone leaves the house,", THEN send a notify to a smart device after a large amount of time."
IF everyone leaves the house,", THEN send a notify to a smart device after a fixed delay."
IF everyone leaves the house,", THEN send a notify to a smart device without delay."
IF everyone leaves the house,", THEN send a notify to a smart device after several hours."
IF everyone leaves the house,", THEN send a notify to a smart device after a defined period ."
IF everyone leaves the house,", THEN send a notify to a smart device immediately."
IF everyone leaves the house,", THEN send a notify to a smart device much later."
IF everyone leaves the house,", THEN trigger an automation bot in eco mode."
IF everyone leaves the house,", THEN trigger an automation bot in comfort mode."
IF everyone leaves the house,", THEN trigger an automation bot in turbo mode."
IF everyone leaves the house,", THEN trigger an automation bot in low power mode."
IF everyone leaves the house,", THEN trigger an automation bot in default mode."
IF everyone leaves the house,", THEN trigger an automation bot in maximum power."
IF everyone leaves the house,", THEN trigger an automation bot in energy saving mode."
IF everyone leaves the house,", THEN trigger an automation bot in auto mode."
IF everyone leaves the house,", THEN trigger an automation bot in boost mode."
IF everyone leaves the house,", THEN turn on a specific smart device in eco mode."
IF everyone leaves the house,", THEN turn on a specific smart device in comfort mode."
IF everyone leaves the house,", THEN turn on a specific smart device in turbo mode."
IF everyone leaves the house,", THEN turn on a specific smart device in low power mode."
IF everyone leaves the house,", THEN turn on a specific smart device in default mode."
IF everyone leaves the house,", THEN turn on a specific smart device in maximum power."
IF everyone leaves the house,", THEN turn on a specific smart device in energy saving mode."
IF everyone leaves the house,", THEN turn on a specific smart device in auto mode."
IF everyone leaves the house,", THEN turn on a specific smart device in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on a specific smart device in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on a specific smart device in comfort mode."
