id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
EeudBvbg,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
EfA5W79V,Date & Time,Every day at,IF every single day at a specific time,LIFX,Blink lights,", THEN triggers a light animation effect [ACTION_Z].",Light,This Trigger fires every single day at a specific time set by you.,This Action will make your lights quickly blink the color of your choice.
EgYwRD4G,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
EgxUHB23,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
EitE52He,Twitter,New tweet by a specific user,IF the Twitter user you specify tweets,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Twitter user you specify tweets.,This Action will turn on your hue lights.
EjfVbSn6,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn off your hue lights.
Ek7dT3Wr,Amazon Alexa,Your Alarm goes off,IF your alarm goes off,MagicHue,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time your alarm goes off.,This action will turn your lights on.
EmGUYdJC,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,WeMo Lighting,Turn on a group of lights,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,Turns on the selected group of WeMo lights. If the group is already on it will remain on.
EnHQVXWR,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights off.
ErufjcMm,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn on your hue lights.
EsUZaqWP,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
EtpnrSkx,MyQ,Door opened,IF a door is opened,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This trigger fires when a door is opened.,This Action will turn on your hue lights.
EuPND3ab,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
EuVAB37e,Netatmo Weather Station,Rain detected,IF your Netatmo rain gauge detects that it is raining,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time your Netatmo Rain Gauge detects that it is raining.,This Action will briefly turn your hue lights off then back on.
EvnZh3wp,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,TP-Link Kasa,Change brightness,", THEN adjusts the brightness of lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This action will change the brightness of a light bulb.
EwAHL9u5,Home Connect Oven,Preheat temperature reached,IF the preheating phase has finished with fast preheat enabled,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This trigger fires every time the preheating phase has finished. Please note that you have to start the heating program with enabled fast preheat.,This Action will briefly turn your hue lights off then back on.
EzMauFd7,Android Device,Connects to a specific WiFi network,IF your Android device connects to any WiFi network,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your Android device connects to a WiFi network you specify.,This Action will turn on your hue lights.
EzmRi2EV,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
F2HGp6Me,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will briefly turn your hue lights off then back on.
F4r2eN8t,Honeywell Home,Smart Home Security away mode activated,IF the home security device enters away mode,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires when the home security device enters Away mode.,This Action will turn off your hue lights.
F5AAZ44s,SpotCam,Audio event detected,IF an audio event is detected,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time an audio event is detected.,This Action will turn off your hue lights.
F5Gted8w,Green Light Signal,If CO2 Level Is Low,IF CO2 emissions level is low,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,This trigger fires when CO2 Emissions level is low,This Action will change the color of your lights.
F68bfwgK,GE Appliances Cooking,Cooking timer done,IF your oven turns off after the cooking timer reaches zero,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time your oven turns off after the cooking timer reaches zero.,This Action will briefly turn your hue lights off then back on.
F69RYywX,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Smart Life,Set light color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This action will set the light to specified color.
F6Hesv8h,GitHub,Any new notification from a repository,IF you receive a new notification from a specific repository on GitHub,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you receive a new notification from a specific repository on Github.,This Action will briefly turn your hue lights off then back on.
F8ufq6Uk,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
FE5FAs2t,Netatmo Security,Someone known arrives home,IF someone already identified by the camera arrives home,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time someone already identified by the camera arrives home.,This Action will turn on your hue lights.
FFdt9rEL,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,MagicHue,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This action will turn your lights on.
FJ3dayDf,SimCam,Person Detection,IF SimCam detects a person in a specific area,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,"This trigger fires when SimCam detects a person in a specific area.(If you select 'special time', this trigger will run once in this time period. If you do not fill in this value, the trigger will run normally)",This Action will briefly turn your hue lights off then back on.
FJA39eQR,Boundary,The alarm was armed,IF the alarm is armed,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires when the alarm is armed.,This Action will turn off your hue lights.
