triggerDesc,actionDesc
IF temperature drops below a threshold,", THEN sets the thermostat temperature continuously."
IF temperature drops below a threshold,", THEN sets a timed eco mode to hold."
IF temperature drops below a threshold,", THEN sets a timed comfort mode to hold."
IF temperature drops below a threshold,", THEN sets a timed turbo mode to hold."
IF temperature drops below a threshold,", THEN sets a timed low power mode to hold."
IF temperature drops below a threshold,", THEN sets a timed default mode to hold."
IF temperature drops below a threshold,", THEN sets a timed maximum power to hold."
IF temperature drops below a threshold,", THEN sets a timed energy saving mode to hold."
IF temperature drops below a threshold,", THEN sets a timed auto mode to hold."
IF temperature drops below a threshold,", THEN sets a timed boost mode to hold."
IF temperature drops below a threshold,", THEN starts heating at low value."
IF temperature drops below a threshold,", THEN starts heating at medium value."
IF temperature drops below a threshold,", THEN starts heating at maximum value."
IF temperature drops below a threshold,", THEN starts heating at minimum value ."
IF temperature drops below a threshold,", THEN starts heating at default value."
IF temperature drops below a threshold,", THEN starts heating at high value."
IF temperature drops below a threshold,", THEN starts heating to power saving mode."
IF temperature drops below a threshold,", THEN starts heating at moderate value."
IF temperature drops below a threshold,", THEN starts heating at boosted value."
IF temperature drops below a threshold,", THEN sets heating mode to eco mode."
IF temperature drops below a threshold,", THEN sets heating mode to comfort mode."
IF temperature drops below a threshold,", THEN sets heating mode to turbo mode."
IF temperature drops below a threshold,", THEN sets heating mode to low power mode."
IF temperature drops below a threshold,", THEN sets heating mode to default mode."
IF temperature drops below a threshold,", THEN sets heating mode to maximum power."
IF temperature drops below a threshold,", THEN sets heating mode to energy saving mode."
IF temperature drops below a threshold,", THEN sets heating mode to auto mode."
IF temperature drops below a threshold,", THEN sets heating mode to boost mode."
IF temperature drops below a threshold,", THEN sets the thermostat to eco mode."
IF temperature drops below a threshold,", THEN sets the thermostat to comfort mode."
IF temperature drops below a threshold,", THEN sets the thermostat to turbo mode."
IF temperature drops below a threshold,", THEN sets the thermostat to low power mode."
IF temperature drops below a threshold,", THEN sets the thermostat to default mode."
IF temperature drops below a threshold,", THEN sets the thermostat to maximum power."
IF temperature drops below a threshold,", THEN sets the thermostat to energy saving mode."
IF temperature drops below a threshold,", THEN sets the thermostat to auto mode."
IF temperature drops below a threshold,", THEN sets the thermostat to boost mode."
IF temperature drops below a threshold,", THEN turn off the thermostat after a specified amount of time."
IF temperature drops below a threshold,", THEN turn off the thermostat after a while."
IF temperature drops below a threshold,", THEN turn off the thermostat after a large amount of time."
IF temperature drops below a threshold,", THEN turn off the thermostat after a fixed delay."
